cycle,sample_type,num_samples,time_elapsed,estimated_distribution
3,Token,25000,1.2002864580135792,0.508441155942974
3,Gibbs,100000,8.05037129111588,0.50812
3,Token,100000,4.84944845805876,0.5062490166351786
3,Gibbs,500000,39.85132941696793,0.50843
3,Token,500000,23.973295375006273,0.5068629906809672
3,Gibbs,25000,2.0230042500188574,0.50556
3,Token,25000,1.2099569999845698,0.5036043906700701
3,Gibbs,100000,7.972638875013216,0.5048208333333334
3,Token,100000,4.853343458031304,0.5113533661263903
3,Gibbs,500000,39.95954091602471,0.5064465
3,Token,500000,24.053017541067675,0.5076271577108551
4,Gibbs,25000,2.015801207977347,0.52316
4,Token,25000,1.2036049159942197,0.5232540546344606
4,Gibbs,100000,7.977686958038248,0.5182683333333333
4,Token,100000,4.824320791987702,0.520303358137504
